UniProt	GeneID	Gene Name	CSPA category	Surfaceome	CRISPR	GO cell surface	GO plasma membrane	Num cell surface evidence
P51674	2823	GPM6A		TRUE	TRUE	FALSE	TRUE	2
P51679	1233	CCR4	1 - high confidence	TRUE	TRUE	TRUE	TRUE	4
P51681	1234	CCR5		TRUE	TRUE	TRUE	TRUE	3
P51790	1182	CLCN3		FALSE	TRUE	TRUE	TRUE	2
P51809	6845	VAMP7		FALSE	TRUE	TRUE	TRUE	2
P51817	5613	PRKX		FALSE	TRUE	FALSE	FALSE	1
P52803	1946	EFNA5	1 - high confidence	TRUE	TRUE	TRUE	TRUE	4
P52961	417	ART1		TRUE	TRUE	TRUE	TRUE	3
P53618	1315	COPB1		FALSE	TRUE	FALSE	TRUE	1
P53621	1314	COPA		FALSE	TRUE	FALSE	FALSE	1
P53677	10947	AP3M2		FALSE	TRUE	FALSE	FALSE	1
P53680	1175	AP2S1		FALSE	TRUE	FALSE	TRUE	1
P53708	8516	ITGA8	1 - high confidence	TRUE	TRUE	TRUE	TRUE	4
P54578	9097	USP14		FALSE	TRUE	TRUE	TRUE	2
P54652	3306	HSPA2		FALSE	TRUE	TRUE	TRUE	2
P54756	2044	EPHA5	1 - high confidence	TRUE	TRUE	TRUE	TRUE	4
P54760	2050	EPHB4	1 - high confidence	TRUE	TRUE	FALSE	TRUE	3
P54851	2013	EMP2	2 - putative	TRUE	TRUE	TRUE	TRUE	4
P55000	57152	SLURP1		FALSE	TRUE	FALSE	FALSE	1
P55087	361	AQP4		TRUE	TRUE	TRUE	TRUE	3
P56199	3672	ITGA1	1 - high confidence	TRUE	TRUE	TRUE	TRUE	4
P56377	8905	AP1S2		FALSE	TRUE	FALSE	FALSE	1
P56470	3960	LGALS4		FALSE	TRUE	FALSE	TRUE	1
P56539	859	CAV3		FALSE	TRUE	TRUE	TRUE	2
P56704	89780	WNT3A		FALSE	TRUE	TRUE	TRUE	2
P56705	54361	WNT4		FALSE	TRUE	TRUE	TRUE	2
P56817	23621	BACE1	1 - high confidence	TRUE	TRUE	TRUE	TRUE	4
P56962	55014	STX17		FALSE	TRUE	FALSE	FALSE	1
P57105	55333	SYNJ2BP		FALSE	TRUE	FALSE	TRUE	1
P58400	9378	NRXN1		TRUE	TRUE	TRUE	TRUE	3
P59780	10239	AP3S2		FALSE	TRUE	FALSE	FALSE	1
P60880	6616	SNAP25		FALSE	TRUE	FALSE	TRUE	1
P61073	7852	CXCR4		TRUE	TRUE	TRUE	TRUE	3
P61266	112755	STX1B		FALSE	TRUE	FALSE	TRUE	1
P61587	390	RND3		FALSE	TRUE	FALSE	FALSE	1
P61764	6812	STXBP1		FALSE	TRUE	FALSE	TRUE	1
P61769	567	B2M		FALSE	TRUE	TRUE	TRUE	2
P61812	7042	TGFB2		FALSE	TRUE	FALSE	FALSE	1
P61923	22818	COPZ1		FALSE	TRUE	FALSE	FALSE	1
P61966	1174	AP1S1		FALSE	TRUE	FALSE	FALSE	1
P62330	382	ARF6		FALSE	TRUE	FALSE	TRUE	1
P63010	163	AP2B1		FALSE	TRUE	FALSE	TRUE	1
P63027	6844	VAMP2		FALSE	TRUE	FALSE	TRUE	1
P67936	7171	TPM4		FALSE	TRUE	FALSE	FALSE	1
P78325	101	ADAM8	1 - high confidence	TRUE	TRUE	TRUE	TRUE	4
P78369	9071	CLDN10		TRUE	TRUE	FALSE	TRUE	2
P78423	6376	CX3CL1		TRUE	TRUE	TRUE	TRUE	3
P78536	6868	ADAM17	1 - high confidence	TRUE	TRUE	TRUE	TRUE	4
P78539	8406	SRPX		FALSE	TRUE	TRUE	FALSE	2
P80370	8788	DLK1		TRUE	TRUE	FALSE	FALSE	2
P84077	375	ARF1		FALSE	TRUE	FALSE	TRUE	1
P98155	7436	VLDLR		TRUE	TRUE	FALSE	TRUE	2
Q00610	1213	CLTC	3 - unspecific	FALSE	TRUE	FALSE	TRUE	2
Q00839	3192	HNRNPU	3 - unspecific	FALSE	TRUE	TRUE	FALSE	3
Q00975	774	CACNA1B		FALSE	TRUE	FALSE	TRUE	1
Q01151	9308	CD83	1 - high confidence	TRUE	TRUE	TRUE	TRUE	4
Q01362	2206	MS4A2		FALSE	TRUE	TRUE	TRUE	2
Q01638	9173	IL1RL1		TRUE	TRUE	TRUE	TRUE	3
Q01668	776	CACNA1D		FALSE	TRUE	FALSE	TRUE	1
Q02246	6900	CNTN2		TRUE	TRUE	TRUE	TRUE	3
Q02410	320	APBA1		FALSE	TRUE	FALSE	TRUE	1
Q02487	1824	DSC2	1 - high confidence	TRUE	TRUE	FALSE	TRUE	3
Q02643	2692	GHRHR		TRUE	TRUE	TRUE	TRUE	3
Q02763	7010	TEK	1 - high confidence	TRUE	TRUE	TRUE	TRUE	4
Q03135	857	CAV1		FALSE	TRUE	FALSE	TRUE	1
Q03167	7049	TGFBR3	1 - high confidence	TRUE	TRUE	TRUE	TRUE	4
Q03405	5329	PLAUR	1 - high confidence	TRUE	TRUE	TRUE	TRUE	4
Q04900	8763	CD164	1 - high confidence	TRUE	TRUE	FALSE	TRUE	3
Q05193	1759	DNM1		FALSE	TRUE	FALSE	TRUE	1
Q05586	2902	GRIN1		TRUE	TRUE	TRUE	TRUE	3
Q06418	7301	TYRO3	1 - high confidence	TRUE	TRUE	TRUE	TRUE	4
Q07011	3604	TNFRSF9	1 - high confidence	TRUE	TRUE	TRUE	TRUE	4
Q07075	2028	ENPEP	2 - putative	TRUE	TRUE	TRUE	TRUE	4
Q07108	969	CD69	2 - putative	TRUE	TRUE	TRUE	TRUE	4
Q07325	4283	CXCL9		FALSE	TRUE	TRUE	TRUE	2
Q08431	4240	MFGE8	1 - high confidence	FALSE	TRUE	TRUE	TRUE	3
Q08554	1823	DSC1		TRUE	TRUE	FALSE	TRUE	2
Q08629	6695	SPOCK1		FALSE	TRUE	FALSE	FALSE	1
Q10567	162	AP1B1		FALSE	TRUE	FALSE	FALSE	1
Q10589	684	BST2	1 - high confidence	TRUE	TRUE	TRUE	TRUE	4
Q12815	10024	TROAP		FALSE	TRUE	FALSE	FALSE	1
Q12846	6810	STX4		FALSE	TRUE	TRUE	TRUE	2
Q12879	2903	GRIN2A		TRUE	TRUE	TRUE	TRUE	3
Q12891	8692	HYAL2	1 - high confidence	TRUE	TRUE	TRUE	TRUE	4
Q12913	5795	PTPRJ	1 - high confidence	TRUE	TRUE	TRUE	TRUE	4
Q12955	288	ANK3		FALSE	TRUE	TRUE	TRUE	2
Q13018	22925	PLA2R1	1 - high confidence	TRUE	TRUE	TRUE	TRUE	4
Q13190	6811	STX5		FALSE	TRUE	FALSE	FALSE	1
Q13224	2904	GRIN2B		TRUE	TRUE	TRUE	TRUE	3
Q13241	3824	KLRD1		FALSE	TRUE	TRUE	TRUE	2
Q13277	6809	STX3		FALSE	TRUE	FALSE	TRUE	1
Q13291	6504	SLAMF1	1 - high confidence	TRUE	TRUE	TRUE	TRUE	4
Q13324	1395	CRHR2		TRUE	TRUE	FALSE	TRUE	2
Q13349	3681	ITGAD		TRUE	TRUE	TRUE	TRUE	3
Q13367	8120	AP3B2		FALSE	TRUE	FALSE	FALSE	1
Q13368	4356	MPP3		FALSE	TRUE	FALSE	FALSE	1
Q13421	10232	MSLN	1 - high confidence	TRUE	TRUE	TRUE	TRUE	4
Q13443	8754	ADAM9	1 - high confidence	TRUE	TRUE	TRUE	TRUE	4
Q13467	7855	FZD5		TRUE	TRUE	TRUE	TRUE	3
Q13477	8174	MADCAM1		FALSE	TRUE	FALSE	TRUE	1
Q13641	7162	TPBG	1 - high confidence	TRUE	TRUE	TRUE	TRUE	4
Q13683	3679	ITGA7	1 - high confidence	TRUE	TRUE	TRUE	TRUE	4
Q13685	14	AAMP		FALSE	TRUE	TRUE	TRUE	2
Q13698	779	CACNA1S		FALSE	TRUE	FALSE	TRUE	1
Q13705	93	ACVR2B	1 - high confidence	TRUE	TRUE	FALSE	TRUE	3
Q13740	214	ALCAM	1 - high confidence	TRUE	TRUE	TRUE	TRUE	4
Q13797	3680	ITGA9	1 - high confidence	TRUE	TRUE	FALSE	TRUE	3
Q13873	659	BMPR2	1 - high confidence	TRUE	TRUE	TRUE	TRUE	4
Q13895	705	BYSL		FALSE	TRUE	FALSE	FALSE	1
Q13936	775	CACNA1C		TRUE	TRUE	FALSE	TRUE	2
Q14108	950	SCARB2	2 - putative	TRUE	TRUE	FALSE	TRUE	3
Q14129	8214	DGCR6		FALSE	TRUE	FALSE	FALSE	1
Q14168	4355	MPP2		FALSE	TRUE	FALSE	TRUE	1
Q14210	8581	LY6D		TRUE	TRUE	TRUE	TRUE	3
Q14246	2015	ADGRE1		TRUE	TRUE	TRUE	TRUE	3
Q14254	2319	FLOT2		FALSE	TRUE	FALSE	TRUE	1
Q14390	91227	GGTLC2		FALSE	TRUE	FALSE	FALSE	1
Q14511	4739	NEDD9		FALSE	TRUE	FALSE	TRUE	1
Q14512	9982	FGFBP1		FALSE	TRUE	TRUE	TRUE	2
Q14517	2195	FAT1	1 - high confidence	TRUE	TRUE	FALSE	TRUE	3
Q14520	3026	HABP2		FALSE	TRUE	FALSE	FALSE	1
Q14524	6331	SCN5A		TRUE	TRUE	TRUE	TRUE	3
Q14574	1825	DSC3		TRUE	TRUE	FALSE	TRUE	2
Q14714	8082	SSPN		TRUE	TRUE	FALSE	TRUE	2
Q14982	4978	OPCML	1 - high confidence	TRUE	TRUE	FALSE	TRUE	3
Q15063	10631	POSTN	1 - high confidence	FALSE	TRUE	FALSE	FALSE	2
Q15256	5801	PTPRR		TRUE	TRUE	FALSE	TRUE	2
Q15262	5796	PTPRK	1 - high confidence	TRUE	TRUE	TRUE	TRUE	4
Q15436	10484	SEC23A		FALSE	TRUE	FALSE	FALSE	1
Q15465	6469	SHH		FALSE	TRUE	TRUE	TRUE	2
Q15517	1041	CDSN	1 - high confidence	FALSE	TRUE	FALSE	TRUE	2
Q15582	7045	TGFBI		FALSE	TRUE	FALSE	TRUE	1
Q15762	10666	CD226	1 - high confidence	TRUE	TRUE	TRUE	TRUE	4
Q15833	6813	STXBP2		FALSE	TRUE	FALSE	TRUE	1
Q15836	9341	VAMP3		FALSE	TRUE	TRUE	TRUE	2
Q15878	777	CACNA1E		FALSE	TRUE	FALSE	TRUE	1
Q15942	7791	ZYX		FALSE	TRUE	FALSE	FALSE	1
Q16206	10495	ENOX2		FALSE	TRUE	TRUE	TRUE	2
Q16363	3910	LAMA4	1 - high confidence	FALSE	TRUE	FALSE	FALSE	2
Q16552	3605	IL17A		FALSE	TRUE	TRUE	TRUE	2
Q16620	4915	NTRK2	1 - high confidence	TRUE	TRUE	FALSE	TRUE	3
Q16623	6804	STX1A		FALSE	TRUE	FALSE	TRUE	1
Q16643	1627	DBN1		FALSE	TRUE	FALSE	TRUE	1
Q16787	3909	LAMA3	1 - high confidence	FALSE	TRUE	FALSE	FALSE	2
Q16853	8639	AOC3	3 - unspecific	TRUE	TRUE	TRUE	TRUE	4
Q17RD7	83851	SYT16		FALSE	TRUE	FALSE	FALSE	1
Q29983	100507436	MICA	1 - high confidence	TRUE	TRUE	TRUE	TRUE	4
Q495A1	201633	TIGIT	1 - high confidence	TRUE	TRUE	TRUE	TRUE	4
Q4LDE5	79987	SVEP1		FALSE	TRUE	FALSE	FALSE	1
Q4VCS5	154796	AMOT		FALSE	TRUE	TRUE	TRUE	2
Q58EX2	54549	SDK2	1 - high confidence	TRUE	TRUE	FALSE	TRUE	3
Q5M775	92521	SPECC1		FALSE	TRUE	FALSE	FALSE	1
Q5QGT7	344892	RTP2		FALSE	TRUE	TRUE	TRUE	2
Q5T2D2	79865	TREML2		TRUE	TRUE	TRUE	TRUE	3
Q5T442	57165	GJC2		TRUE	TRUE	FALSE	TRUE	2
Q5T4B2	51148	CERCAM	3 - unspecific	FALSE	TRUE	FALSE	TRUE	2
Q5T5C0	134957	STXBP5		FALSE	TRUE	FALSE	TRUE	1
Q5T6X5	222545	GPRC6A		TRUE	TRUE	TRUE	TRUE	3
Q5T7P8	148281	SYT6		FALSE	TRUE	FALSE	TRUE	1
Q5TEJ8	9473	THEMIS2		FALSE	TRUE	FALSE	FALSE	1
Q5ZPR3	80381	CD276	1 - high confidence	TRUE	TRUE	TRUE	TRUE	4
Q63HQ0	55435	AP1AR		FALSE	TRUE	FALSE	FALSE	1
Q685J3	140453	MUC17		TRUE	TRUE	TRUE	TRUE	3
Q6DN72	343413	FCRL6	1 - high confidence	TRUE	TRUE	TRUE	TRUE	4
Q6DN90	9922	IQSEC1		FALSE	TRUE	FALSE	FALSE	1
Q6FHJ7	6424	SFRP4		FALSE	TRUE	TRUE	FALSE	2
Q6HA08	431705	ASTL		FALSE	TRUE	FALSE	TRUE	1
Q6ISB3	79977	GRHL2		FALSE	TRUE	FALSE	FALSE	1
Q6NW40	285704	RGMB		TRUE	TRUE	FALSE	TRUE	2
Q6P531	124975	GGT6		FALSE	TRUE	FALSE	FALSE	1
Q6PEY0	375519	GJB7		TRUE	TRUE	FALSE	TRUE	2
Q6UQ28	349633	PLET1		TRUE	TRUE	TRUE	TRUE	3
Q6UVK1	1464	CSPG4	1 - high confidence	TRUE	TRUE	TRUE	TRUE	4
Q6UX15	143903	LAYN		TRUE	TRUE	TRUE	FALSE	3
Q6UXK2	57611	ISLR2		TRUE	TRUE	TRUE	TRUE	3
Q6UXN8	283420	CLEC9A		TRUE	TRUE	TRUE	FALSE	3
Q6UXX9	340419	RSPO2		FALSE	TRUE	TRUE	FALSE	2
Q6UXZ4	137970	UNC5D		TRUE	TRUE	TRUE	TRUE	3
Q6XYQ8	341359	SYT10		FALSE	TRUE	FALSE	TRUE	1
Q6ZMJ2	286133	SCARA5	1 - high confidence	TRUE	TRUE	TRUE	TRUE	4
Q6ZS10	388512	CLEC17A	2 - putative	TRUE	TRUE	TRUE	FALSE	4
Q6ZVN8	148738	HJV		TRUE	TRUE	TRUE	TRUE	3
Q6ZWJ1	252983	STXBP4		FALSE	TRUE	FALSE	FALSE	1
Q76LX8	11093	ADAMTS13		FALSE	TRUE	TRUE	FALSE	2
Q7L5Y9	10296	MAEA		FALSE	TRUE	FALSE	TRUE	1
Q7L8C5	57586	SYT13		FALSE	TRUE	FALSE	TRUE	1
Q7RTU9	161497	STRC		FALSE	TRUE	TRUE	FALSE	2
Q7Z2D5	9890	PLPPR4		TRUE	TRUE	FALSE	TRUE	2
Q7Z2W7	79054	TRPM8		FALSE	TRUE	TRUE	TRUE	2
Q7Z443	342372	PKD1L3		TRUE	TRUE	FALSE	TRUE	2
Q7Z6A9	151888	BTLA	1 - high confidence	TRUE	TRUE	FALSE	TRUE	3
Q7Z6Z7	10075	HUWE1		FALSE	TRUE	FALSE	FALSE	1
Q7Z7G8	157680	VPS13B		FALSE	TRUE	FALSE	FALSE	1
Q86SS6	143425	SYT9		FALSE	TRUE	FALSE	TRUE	1
Q86UN2	146760	RTN4RL1		TRUE	TRUE	TRUE	TRUE	3
Q86UN3	349667	RTN4RL2		TRUE	TRUE	TRUE	TRUE	3
Q86UW8	404037	HAPLN4		FALSE	TRUE	FALSE	FALSE	1
Q86W92	8496	PPFIBP1		FALSE	TRUE	FALSE	TRUE	1
Q86Y82	23673	STX12		FALSE	TRUE	FALSE	FALSE	1
Q86YV9	79803	HPS6		FALSE	TRUE	FALSE	FALSE	1
Q86YW5	340205	TREML1		FALSE	TRUE	TRUE	TRUE	2
Q8IV01	91683	SYT12		FALSE	TRUE	FALSE	TRUE	1
Q8IV16	338328	GPIHBP1		TRUE	TRUE	TRUE	TRUE	3
Q8IWK6	166647	ADGRA3	1 - high confidence	TRUE	TRUE	TRUE	TRUE	4
Q8IWU5	55959	SULF2	3 - unspecific	FALSE	TRUE	TRUE	TRUE	3
Q8IWU6	23213	SULF1	3 - unspecific	FALSE	TRUE	TRUE	TRUE	3
Q8IWY4	80274	SCUBE1		FALSE	TRUE	TRUE	TRUE	2
Q8IX30	222663	SCUBE3		FALSE	TRUE	TRUE	TRUE	2
Q8N0W4	57502	NLGN4X	1 - high confidence	TRUE	TRUE	TRUE	TRUE	4
Q8N131	114908	TMEM123		TRUE	TRUE	TRUE	TRUE	3
Q8N144	125111	GJD3		FALSE	TRUE	TRUE	TRUE	2
Q8N2Q7	22871	NLGN1	1 - high confidence	TRUE	TRUE	TRUE	TRUE	4
Q8N302	55109	AGGF1		FALSE	TRUE	FALSE	FALSE	1
Q8N474	6422	SFRP1		FALSE	TRUE	TRUE	TRUE	2
Q8N4C7	415117	STX19		FALSE	TRUE	FALSE	TRUE	1
Q8N726	1029	CDKN2A		FALSE	TRUE	FALSE	FALSE	1
Q8N9I0	127833	SYT2		FALSE	TRUE	FALSE	TRUE	1
Q8N9M5	284114	TMEM102		FALSE	TRUE	TRUE	TRUE	2
Q8NB59	255928	SYT14		FALSE	TRUE	FALSE	FALSE	1
Q8NBP7	255738	PCSK9		FALSE	TRUE	TRUE	TRUE	2
Q8NBQ7	282679	AQP11		FALSE	TRUE	TRUE	TRUE	2
Q8NBV8	90019	SYT8		FALSE	TRUE	FALSE	TRUE	1
Q8NCG5	10164	CHST4		FALSE	TRUE	FALSE	FALSE	1
Q8NET5	150372	NFAM1		TRUE	TRUE	FALSE	TRUE	2
Q8NFK1	349149	GJC3		TRUE	TRUE	FALSE	TRUE	2
Q8NFX7	29091	STXBP6		FALSE	TRUE	FALSE	TRUE	1
Q8NFZ3	22829	NLGN4Y		TRUE	TRUE	TRUE	TRUE	3
Q8NFZ4	57555	NLGN2	1 - high confidence	TRUE	TRUE	TRUE	TRUE	4
Q8NHL6	10859	LILRB1	1 - high confidence	TRUE	TRUE	TRUE	TRUE	4
Q8TC07	64786	TBC1D15		FALSE	TRUE	FALSE	FALSE	1
Q8TCT9	81502	HM13		TRUE	TRUE	TRUE	TRUE	3
Q8TD84	57453	DSCAML1		TRUE	TRUE	TRUE	TRUE	3
Q8TDM5	171169	SPACA4		TRUE	TRUE	FALSE	TRUE	2
Q8WTV0	949	SCARB1	1 - high confidence	TRUE	TRUE	TRUE	TRUE	4
Q8WWQ8	55576	STAB2		TRUE	TRUE	TRUE	TRUE	3
Q8WXG9	84059	ADGRV1		TRUE	TRUE	TRUE	TRUE	3
Q8WYK1	129684	CNTNAP5		TRUE	TRUE	FALSE	FALSE	2
Q8WZ75	54538	ROBO4		FALSE	TRUE	FALSE	TRUE	1
Q92538	8729	GBF1		FALSE	TRUE	FALSE	FALSE	1
Q92572	1176	AP3S1		FALSE	TRUE	FALSE	FALSE	1
Q92633	1902	LPAR1		TRUE	TRUE	TRUE	TRUE	3
Q92692	5819	NECTIN2	1 - high confidence	TRUE	TRUE	TRUE	TRUE	4
Q92823	4897	NRCAM	1 - high confidence	TRUE	TRUE	TRUE	TRUE	4
Q92847	2693	GHSR		TRUE	TRUE	TRUE	TRUE	3
Q92902	3257	HPS1		FALSE	TRUE	FALSE	FALSE	1
Q92956	8764	TNFRSF14	1 - high confidence	TRUE	TRUE	TRUE	TRUE	4
Q92982	4814	NINJ1		FALSE	TRUE	FALSE	FALSE	1
Q969F8	84634	KISS1R		TRUE	TRUE	TRUE	TRUE	3
Q969F9	84343	HPS3		FALSE	TRUE	FALSE	FALSE	1
Q969M2	84694	GJA10		FALSE	TRUE	FALSE	TRUE	1
Q96B86	56963	RGMA		TRUE	TRUE	FALSE	TRUE	2
Q96CW1	1173	AP2M1		FALSE	TRUE	FALSE	TRUE	1
Q96EV8	84062	DTNBP1		FALSE	TRUE	FALSE	TRUE	1
Q96GW7	63827	BCAN	1 - high confidence	TRUE	TRUE	FALSE	FALSE	3
Q96JY6	64236	PDLIM2		FALSE	TRUE	FALSE	FALSE	1
Q96KN9	219770	GJD4		FALSE	TRUE	FALSE	TRUE	1
Q96KR4	89782	LMLN		FALSE	TRUE	FALSE	FALSE	1
Q96LC7	89790	SIGLEC10	1 - high confidence	TRUE	TRUE	FALSE	TRUE	3
Q96PC3	130340	AP1S3		FALSE	TRUE	FALSE	FALSE	1
Q96PD2	131566	DCBLD2	1 - high confidence	TRUE	TRUE	TRUE	TRUE	4
Q96PQ1	89858	SIGLEC12	1 - high confidence	TRUE	TRUE	FALSE	TRUE	3
Q96QV1	64399	HHIP	1 - high confidence	FALSE	TRUE	TRUE	TRUE	3
Q96QZ7	9223	MAGI1		FALSE	TRUE	FALSE	TRUE	1
Q96RJ3	115650	TNFRSF13C		FALSE	TRUE	TRUE	TRUE	2
Q96RL6	114132	SIGLEC11		TRUE	TRUE	TRUE	TRUE	3
Q96S86	145864	HAPLN3		FALSE	TRUE	FALSE	FALSE	1
Q99075	1839	HBEGF		TRUE	TRUE	TRUE	TRUE	3
Q99217	265	AMELX		FALSE	TRUE	TRUE	FALSE	2
Q99418	9266	CYTH2		FALSE	TRUE	FALSE	TRUE	1
Q99466	4855	NOTCH4		TRUE	TRUE	TRUE	TRUE	3
Q99523	6272	SORT1	1 - high confidence	TRUE	TRUE	TRUE	TRUE	4
Q99572	5027	P2RX7	1 - high confidence	TRUE	TRUE	TRUE	TRUE	4
Q99689	9638	FEZ1		FALSE	TRUE	FALSE	TRUE	1
Q99698	1130	LYST		FALSE	TRUE	FALSE	FALSE	1
Q99828	10519	CIB1		FALSE	TRUE	FALSE	TRUE	1
Q9BQG1	84258	SYT3		FALSE	TRUE	FALSE	TRUE	1
Q9BQL6	55612	FERMT1		FALSE	TRUE	FALSE	TRUE	1
Q9BQS2	102724488;83849	SYT15		FALSE	TRUE	FALSE	TRUE	1
Q9BSW7	51760	SYT17		FALSE	TRUE	FALSE	TRUE	1
Q9BT88	23208	SYT11		FALSE	TRUE	FALSE	TRUE	1
Q9BTN0	79414	LRFN3		TRUE	TRUE	TRUE	TRUE	3
Q9BV40	8673	VAMP8		FALSE	TRUE	FALSE	TRUE	1
Q9BX51	92086	GGTLC1		FALSE	TRUE	FALSE	FALSE	1
Q9BXN2	64581	CLEC7A		TRUE	TRUE	TRUE	TRUE	3
Q9BXS0	84570	COL25A1		FALSE	TRUE	FALSE	TRUE	1
Q9BXS5	8907	AP1M1		FALSE	TRUE	FALSE	TRUE	1
Q9BY10	57864	SLC46A2		TRUE	TRUE	TRUE	TRUE	3
Q9BYE9	54825	CDHR2		TRUE	TRUE	FALSE	TRUE	2
Q9BYF1	59272	ACE2		TRUE	TRUE	TRUE	TRUE	3
Q9BYW3	81623	DEFB126		FALSE	TRUE	FALSE	FALSE	1
Q9BZM5	80328	ULBP2	1 - high confidence	TRUE	TRUE	TRUE	TRUE	4
Q9BZR6	65078	RTN4R	1 - high confidence	TRUE	TRUE	TRUE	TRUE	4
Q9BZW8	51744	CD244	1 - high confidence	TRUE	TRUE	TRUE	TRUE	4
Q9GZV7	60484	HAPLN2		FALSE	TRUE	FALSE	FALSE	1
Q9H0H5	29127	RACGAP1		FALSE	TRUE	FALSE	TRUE	1
Q9H158	56135	PCDHAC1		TRUE	TRUE	FALSE	TRUE	2
Q9H1J7	81029	WNT5B	1 - high confidence	FALSE	TRUE	TRUE	TRUE	3
Q9H223	30844	EHD4		FALSE	TRUE	FALSE	TRUE	1
Q9H267	26276	VPS33B		FALSE	TRUE	FALSE	FALSE	1
Q9H295	81501	DCSTAMP		TRUE	TRUE	TRUE	TRUE	3
Q9H2B2	6860	SYT4		FALSE	TRUE	FALSE	TRUE	1
Q9H307	5411	PNN		FALSE	TRUE	FALSE	TRUE	1
Q9H4A4	6051	RNPEP		FALSE	TRUE	FALSE	TRUE	1
Q9H4M9	10938	EHD1		FALSE	TRUE	FALSE	TRUE	1
Q9H7Z7	80142	PTGES2		FALSE	TRUE	FALSE	FALSE	1
Q9HBB8	53841	CDHR5		TRUE	TRUE	FALSE	TRUE	2
Q9HBD1	54542	RC3H2		FALSE	TRUE	TRUE	FALSE	2
Q9HBI1	29780	PARVB		FALSE	TRUE	FALSE	TRUE	1
Q9HBW0	9170	LPAR2		TRUE	TRUE	TRUE	TRUE	3
Q9HC29	64127	NOD2		FALSE	TRUE	TRUE	TRUE	2
Q9HCK4	6092	ROBO2		TRUE	TRUE	TRUE	TRUE	3
Q9HCT0	27006	FGF22		FALSE	TRUE	TRUE	FALSE	2
Q9HCU5	10113	PREB		FALSE	TRUE	FALSE	FALSE	1
Q9HDC9	57136	APMAP	2 - putative	FALSE	TRUE	TRUE	FALSE	3
Q9NP70	258	AMBN		FALSE	TRUE	FALSE	FALSE	1
Q9NP84	51330	TNFRSF12A		FALSE	TRUE	TRUE	TRUE	2
Q9NPA2	64386	MMP25		TRUE	TRUE	FALSE	TRUE	2
Q9NPY3	22918	CD93		TRUE	TRUE	TRUE	TRUE	3
Q9NQ25	57823	SLAMF7	1 - high confidence	TRUE	TRUE	FALSE	TRUE	3
Q9NQ75	57091	CASS4		FALSE	TRUE	FALSE	FALSE	1
Q9NQG7	89781	HPS4		FALSE	TRUE	FALSE	FALSE	1
Q9NR31	56681	SAR1A		FALSE	TRUE	FALSE	FALSE	1
Q9NRM6	55540	IL17RB	1 - high confidence	TRUE	TRUE	TRUE	TRUE	4
Q9NSA0	55867	SLC22A11		TRUE	TRUE	TRUE	TRUE	3
Q9NSI5	150084	IGSF5		TRUE	TRUE	TRUE	TRUE	3
Q9NTQ9	127534	GJB4		TRUE	TRUE	FALSE	TRUE	2
Q9NY25	23601	CLEC5A	1 - high confidence	TRUE	TRUE	TRUE	TRUE	4
Q9NYV7	50833	TAS2R16		TRUE	TRUE	TRUE	TRUE	3
Q9NZ94	54413	NLGN3		TRUE	TRUE	TRUE	TRUE	3
Q9NZG7	4815	NINJ2		FALSE	TRUE	FALSE	TRUE	1
Q9NZN1	11141	IL1RAPL1		TRUE	TRUE	TRUE	TRUE	3
Q9NZN3	30845	EHD3		FALSE	TRUE	FALSE	TRUE	1
Q9NZN4	30846	EHD2		FALSE	TRUE	FALSE	TRUE	1
Q9NZQ7	29126	CD274	1 - high confidence	TRUE	TRUE	TRUE	TRUE	4
Q9NZV8	3751	KCND2		FALSE	TRUE	FALSE	TRUE	1
Q9P0L9	9033	PKD2L1		TRUE	TRUE	TRUE	TRUE	3
Q9P0X4	8911	CACNA1I		TRUE	TRUE	FALSE	TRUE	2
Q9P121	50863	NTM	1 - high confidence	TRUE	TRUE	FALSE	TRUE	3
Q9P232	5067	CNTN3	1 - high confidence	TRUE	TRUE	FALSE	TRUE	3
Q9P266	57608	JCAD		FALSE	TRUE	FALSE	TRUE	1
Q9P299	51226	COPZ2		FALSE	TRUE	FALSE	FALSE	1
Q9P2W9	53407	STX18		FALSE	TRUE	FALSE	FALSE	1
Q9UBF2	26958	COPG2		FALSE	TRUE	FALSE	FALSE	1
Q9UBN4	7223	TRPC4		FALSE	TRUE	TRUE	TRUE	2
Q9UBT7	8727	CTNNAL1		FALSE	TRUE	FALSE	TRUE	1
Q9UHC6	26047	CNTNAP2	1 - high confidence	TRUE	TRUE	TRUE	TRUE	4
Q9UHP7	29121	CLEC2D	1 - high confidence	TRUE	TRUE	TRUE	TRUE	4
Q9UI47	29119	CTNNA3		FALSE	TRUE	FALSE	FALSE	1
Q9UII2	93974	ATP5IF1		FALSE	TRUE	TRUE	FALSE	2
Q9UJ14	2686	GGT7	3 - unspecific	TRUE	TRUE	FALSE	TRUE	3
Q9UJW2	27283	TINAG		FALSE	TRUE	FALSE	FALSE	1
Q9UKB5	55966	AJAP1		TRUE	TRUE	TRUE	TRUE	3
Q9UKL4	57369	GJD2		TRUE	TRUE	FALSE	TRUE	2
Q9UKP4	11173	ADAMTS7		FALSE	TRUE	TRUE	FALSE	2
Q9UKX5	22801	ITGA11	1 - high confidence	TRUE	TRUE	FALSE	TRUE	3
Q9ULB1	9378	NRXN1		TRUE	TRUE	TRUE	TRUE	3
Q9ULD6	27152	INTU		FALSE	TRUE	TRUE	FALSE	2
