UniProt	GeneID	Gene Name	GO cell surface	GO plasma membrane	Gene Name - human	UniProt - human	GeneID - human	CSPA category	Surfaceome	CRISPR	GO cell surface - human	GO plasma membrane - human	Num cell surface evidence	Num plasma membrane evidence
A0A1U7QCE6	101829657	Kcnk1	FALSE	TRUE	KCNK1	O00180	3775		FALSE	FALSE	FALSE	TRUE	0	2
A0A1U7QCE9	101840085	LOC101840085	FALSE	TRUE	LOC101840085				FALSE	FALSE	FALSE	FALSE	0	1
A0A1U7QCF1	101823635	Pcdh8	FALSE	TRUE	PCDH8	O95206	5100		TRUE	FALSE	FALSE	TRUE	1	2
A0A1U7QCF5	101841440	LOC101841440	FALSE	TRUE	LOC101841440				FALSE	FALSE	FALSE	FALSE	0	1
A0A1U7QCF8	101832405	Tmc1	FALSE	TRUE	TMC1	Q8TDI8	117531		FALSE	FALSE	TRUE	TRUE	1	2
A0A1U7QCG0	101843041	LOC101843041	FALSE	TRUE	LOC101843041				FALSE	FALSE	FALSE	FALSE	0	1
A0A1U7QCH0	101831220	Cog3	FALSE	TRUE	COG3	Q96JB2	83548		FALSE	FALSE	FALSE	TRUE	0	2
A0A1U7QCH4	101842731	LOC101842731	FALSE	TRUE	LOC101842731				FALSE	FALSE	FALSE	FALSE	0	1
A0A1U7QCH5	101823742	Vamp8	FALSE	TRUE	VAMP8	Q9BV40	8673		FALSE	TRUE	FALSE	TRUE	1	2
A0A1U7QCH7	101825469	Pou2f3	FALSE	TRUE	POU2F3	Q9UKI9	25833		FALSE	FALSE	FALSE	TRUE	0	2
A0A1U7QCI1	101828096	Mcam	TRUE	TRUE	MCAM	P43121	4162	1 - high confidence	TRUE	TRUE	TRUE	TRUE	5	2
A0A1U7QCI2	101834716	Itm2b	FALSE	TRUE	ITM2B	Q9Y287	9445	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
A0A1U7QCJ0	101824359	Slitrk3	FALSE	TRUE	SLITRK3	O94933	22865	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
A0A1U7QCK2	101828413	Slc12a6	FALSE	TRUE	SLC12A6	Q9UHW9	9990	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
A0A1U7QCK7	101829847	LOC101829847	FALSE	TRUE	LOC101829847				FALSE	FALSE	FALSE	FALSE	0	1
A0A1U7QCL0	101838397	Il10ra	FALSE	TRUE	IL10RA	Q13651	3587	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
A0A1U7QCL2	101831186	LOC101831186	FALSE	TRUE	LOC101831186				FALSE	FALSE	FALSE	FALSE	0	1
A0A1U7QCL5	101833425	Fgb	TRUE	TRUE	FGB	P02675	2244	1 - high confidence	FALSE	TRUE	TRUE	TRUE	4	2
A0A1U7QCL7	101832506	LOC101832506	FALSE	TRUE	LOC101832506				FALSE	FALSE	FALSE	FALSE	0	1
A0A1U7QCM2	101834063	LOC101834063	FALSE	TRUE	LOC101834063				FALSE	FALSE	FALSE	FALSE	0	1
A0A1U7QCM8	101823010	Htr3b	TRUE	TRUE	HTR3B	O95264	9177		TRUE	FALSE	TRUE	TRUE	3	2
A0A1U7QCN5	101824801	Arl4a	FALSE	TRUE	ARL4A	P40617	10124		FALSE	FALSE	FALSE	TRUE	0	2
A0A1U7QCQ1	101832034	Slc26a4	FALSE	TRUE	SLC26A4	O43511	5172		TRUE	FALSE	FALSE	TRUE	1	2
A0A1U7QCQ5	101833519	Prkar2b	FALSE	TRUE	PRKAR2B	P31323	5577		FALSE	FALSE	FALSE	TRUE	0	2
A0A1U7QCS1	101833891	Cd82	FALSE	TRUE	CD82	P27701	3732	2 - putative	TRUE	FALSE	FALSE	TRUE	2	2
A0A1U7QCS5	101842296	Sorcs3	FALSE	TRUE	SORCS3	Q9UPU3	22986		TRUE	FALSE	FALSE	TRUE	1	2
A0A1U7QCT3	101827585	Antxr1	TRUE	TRUE	ANTXR1	Q9H6X2	84168	1 - high confidence	TRUE	FALSE	TRUE	TRUE	4	2
A0A1U7QCT9	101829965	Stoml1	FALSE	TRUE	STOML1	Q9UBI4	9399		FALSE	FALSE	FALSE	TRUE	0	2
A0A1U7QCU6	101833056	Hcn4	FALSE	TRUE	HCN4	Q9Y3Q4	10021		FALSE	FALSE	FALSE	TRUE	0	2
A0A1U7QCW6	101829160	Pcdh10	FALSE	TRUE	PCDH10	Q9P2E7	57575		TRUE	FALSE	FALSE	TRUE	1	2
A0A1U7QCW7	101828856	LOC101828856	FALSE	TRUE	LOC101828856				FALSE	FALSE	FALSE	FALSE	0	1
A0A1U7QCX2	101831008	LOC101831008	FALSE	TRUE	LOC101831008				FALSE	FALSE	FALSE	FALSE	0	1
A0A1U7QCX6	101833146	Fat4	FALSE	TRUE	FAT4	Q6V0I7	79633	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
A0A1U7QCX7	101832842	LOC101832842	FALSE	TRUE	LOC101832842				FALSE	FALSE	FALSE	FALSE	0	1
A0A1U7QCY2		LOC101834413	FALSE	TRUE	LOC101834413				FALSE	FALSE	FALSE	FALSE	0	1
A0A1U7QCY7	101835984	LOC101835984	FALSE	TRUE	LOC101835984				FALSE	FALSE	FALSE	FALSE	0	1
A0A1U7QCZ2	101836119	LOC101836119	FALSE	TRUE	LOC101836119				FALSE	FALSE	FALSE	FALSE	0	1
A0A1U7QCZ3	101837562	LOC101837562	FALSE	TRUE	LOC101837562				FALSE	FALSE	FALSE	FALSE	0	1
A0A1U7QCZ7		LOC101840227	FALSE	TRUE	LOC101840227				FALSE	FALSE	FALSE	FALSE	0	1
A0A1U7QCZ9	101843934	Zmat3	FALSE	TRUE	ZMAT3	Q9HA38	64393		FALSE	FALSE	FALSE	TRUE	0	2
A0A1U7QD02	101841581	LOC101841581	FALSE	TRUE	LOC101841581				FALSE	FALSE	FALSE	FALSE	0	1
A0A1U7QD06	101842919	LOC101842919	FALSE	TRUE	LOC101842919				FALSE	FALSE	FALSE	FALSE	0	1
A0A1U7QD13	101844512	LOC101844512	FALSE	TRUE	LOC101844512				FALSE	FALSE	FALSE	FALSE	0	1
A0A1U7QD20	101823242	LOC101823242	FALSE	TRUE	LOC101823242				FALSE	FALSE	FALSE	FALSE	0	1
A0A1U7QD22	101835431	Slc14a1	FALSE	TRUE	SLC14A1	Q13336	6563	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
A0A1U7QD26		LOC101824842	FALSE	TRUE	LOC101824842				FALSE	FALSE	FALSE	FALSE	0	1
A0A1U7QD27	101837531	LOC101837531	FALSE	TRUE	LOC101837531				FALSE	FALSE	FALSE	FALSE	0	1
A0A1U7QD32	101826419	LOC101826419	FALSE	TRUE	LOC101826419				FALSE	FALSE	FALSE	FALSE	0	1
A0A1U7QD43	101831187	LOC101831187	FALSE	TRUE	LOC101831187				FALSE	FALSE	FALSE	FALSE	0	1
A0A1U7QD49	101832507	LOC101832507	FALSE	TRUE	LOC101832507				FALSE	FALSE	FALSE	FALSE	0	1
A0A1U7QD54	101834065	LOC101834065	FALSE	TRUE	LOC101834065				FALSE	FALSE	FALSE	FALSE	0	1
A0A1U7QD61	101835643	LOC101835643	FALSE	TRUE	LOC101835643				FALSE	FALSE	FALSE	FALSE	0	1
A0A1U7QD62	101828009	Slc19a2	FALSE	TRUE	SLC19A2	O60779	10560	2 - putative	TRUE	FALSE	FALSE	TRUE	2	2
A0A1U7QD67	101837209	LOC101837209	FALSE	TRUE	LOC101837209				FALSE	FALSE	FALSE	FALSE	0	1
A0A1U7QD72	101838541	LOC101838541	FALSE	TRUE	LOC101838541				FALSE	FALSE	FALSE	FALSE	0	1
A0A1U7QD78	101840382	Kcnd3	FALSE	TRUE	KCND3	Q9UK17	3752		FALSE	FALSE	FALSE	TRUE	0	2
A0A1U7QD80	101831977	Jak2	FALSE	TRUE	JAK2	O60674	3717		FALSE	FALSE	FALSE	TRUE	0	2
A0A1U7QD83	101841505	Aplnr	FALSE	TRUE	APLNR	P35414	187	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
A0A1U7QD94	101841977	Uap1	FALSE	TRUE	UAP1	Q16222	6675		FALSE	FALSE	FALSE	TRUE	0	2
A0A1U7QDA8	101827376	Znf804a	FALSE	TRUE	ZNF804A	Q7Z570	91752		FALSE	FALSE	FALSE	TRUE	0	2
A0A1U7QDC3	101826744	LOC101826744	FALSE	TRUE	LOC101826744				FALSE	FALSE	FALSE	FALSE	0	1
A0A1U7QDC7	101828319	LOC101828319	FALSE	TRUE	LOC101828319				FALSE	FALSE	FALSE	FALSE	0	1
A0A1U7QDD3	101830734	LOC101830734	FALSE	TRUE	LOC101830734				FALSE	FALSE	FALSE	FALSE	0	1
A0A1U7QDD8	101832317	LOC101832317	FALSE	TRUE	LOC101832317				FALSE	FALSE	FALSE	FALSE	0	1
A0A1U7QDE3	101833629	LOC101833629	FALSE	TRUE	LOC101833629				FALSE	FALSE	FALSE	FALSE	0	1
A0A1U7QDF5	101827234	Adcy5	FALSE	TRUE	ADCY5	O95622	111		TRUE	FALSE	FALSE	TRUE	1	2
A0A1U7QDH5	101841632	LOC101841632	FALSE	TRUE	LOC101841632				FALSE	FALSE	FALSE	FALSE	0	1
A0A1U7QDH9	101831451	Hbegf	TRUE	TRUE	HBEGF	Q99075	1839		TRUE	TRUE	TRUE	TRUE	4	2
A0A1U7QDI0	101843499	LOC101843499	FALSE	TRUE	LOC101843499				FALSE	FALSE	FALSE	FALSE	0	1
A0A1U7QDI1	101838044	Cacng4	FALSE	TRUE	CACNG4	Q9UBN1	27092		TRUE	FALSE	TRUE	TRUE	2	2
A0A1U7QDI2	101825356	Gng3	FALSE	TRUE	GNG3	P63215	2785		FALSE	FALSE	FALSE	TRUE	0	2
A0A1U7QDI5	101822492	LOC101822492	FALSE	TRUE	LOC101822492				FALSE	FALSE	FALSE	FALSE	0	1
A0A1U7QDJ2	101837296	Ctnna1	FALSE	TRUE	CTNNA1	P35221	1495		FALSE	FALSE	FALSE	TRUE	0	2
A0A1U7QDJ4	101829381	Slc22a8	FALSE	TRUE	SLC22A8	Q8TCC7	9376		TRUE	FALSE	FALSE	TRUE	1	2
A0A1U7QDJ5	101825678	Epha3	FALSE	TRUE	EPHA3	P29320	2042	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
A0A1U7QDJ6	101842866	Scn4a	FALSE	TRUE	SCN4A	P35499	6329		TRUE	FALSE	FALSE	TRUE	1	2
A0A1U7QDL2	101836569	Kcnk4	FALSE	TRUE	KCNK4	Q9NYG8	50801		FALSE	FALSE	FALSE	TRUE	0	2
A0A1U7QDN2	101831275	Dsg3	FALSE	TRUE	DSG3	P32926	1830		TRUE	FALSE	FALSE	TRUE	1	2
A0A1U7QDP3	101841707	Slc4a1	FALSE	TRUE	SLC4A1	P02730	6521		TRUE	FALSE	FALSE	TRUE	1	2
A0A1U7QDP6	101843208	Itga2b	TRUE	TRUE	ITGA2B	P08514	3674	1 - high confidence	TRUE	TRUE	TRUE	TRUE	5	2
A0A1U7QDQ1	101834292	LOC101834292	FALSE	TRUE	LOC101834292				FALSE	FALSE	FALSE	FALSE	0	1
A0A1U7QDR7	101822493	Cltc	FALSE	TRUE	CLTC	Q00610	1213	3 - unspecific	FALSE	TRUE	FALSE	TRUE	2	2
A0A1U7QDT3	101826722	Ca4	TRUE	TRUE	CA4	P22748	762		TRUE	TRUE	TRUE	TRUE	4	2
A0A1U7QDX7	101832500	Acy3	FALSE	TRUE	ACY3	Q96HD9	91703		FALSE	FALSE	FALSE	TRUE	0	2
A0A1U7QDY2	101834231	Lrp5	FALSE	TRUE	LRP5	O75197	4041	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
A0A1U7QDZ1	101823873	Pde4d	FALSE	TRUE	PDE4D	Q08499	5144		FALSE	FALSE	FALSE	TRUE	0	2
A0A1U7QDZ8	101839512	Fadd	FALSE	TRUE	FADD	Q13158	8772		FALSE	FALSE	FALSE	TRUE	0	2
A0A1U7QE10	101834718	LOC101834718	FALSE	TRUE	LOC101834718				FALSE	FALSE	FALSE	FALSE	0	1
A0A1U7QE11	101822794	Cd81	FALSE	TRUE	CD81	P60033	975		FALSE	FALSE	FALSE	TRUE	0	2
A0A1U7QE27	101837328	LOC101837328	TRUE	TRUE	LOC101837328				FALSE	FALSE	FALSE	FALSE	1	1
A0A1U7QE40	101833204	Ap2a2	FALSE	TRUE	AP2A2	O94973	161		FALSE	TRUE	FALSE	TRUE	1	2
A0A1U7QE51	101824428	Gabrb2	FALSE	TRUE	GABRB2	P47870	2561		TRUE	FALSE	FALSE	TRUE	1	2
A0A1U7QE53	101837477	Drd4	FALSE	TRUE	DRD4	P21917	1815		TRUE	FALSE	FALSE	TRUE	1	2
A0A1U7QE56	101823462	Ccdc88a	FALSE	TRUE	CCDC88A	Q3V6T2	55704		FALSE	FALSE	FALSE	TRUE	0	2
A0A1U7QE72	101831660	Ehbp1	FALSE	TRUE	EHBP1	Q8NDI1	23301		FALSE	FALSE	FALSE	TRUE	0	2
A0A1U7QE74	101844776	LOC101844776	FALSE	TRUE	LOC101844776				FALSE	FALSE	FALSE	FALSE	0	1
A0A1U7QE91	101838749	Egfr	TRUE	TRUE	EGFR	P00533	1956	1 - high confidence	TRUE	FALSE	TRUE	TRUE	4	2
A0A1U7QE95	101826096	Cldn18	FALSE	TRUE	CLDN18	P56856	51208		TRUE	FALSE	FALSE	TRUE	1	2
A0A1U7QEA7	101827425	Pja2	FALSE	TRUE	PJA2	O43164	9867		FALSE	FALSE	FALSE	TRUE	0	2
A0A1U7QEA9	101831573	Slco2a1	FALSE	TRUE	SLCO2A1	Q92959	6578	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
A0A1U7QEB1	101833585	Epha4	FALSE	TRUE	EPHA4	P54764	2043	1 - high confidence	TRUE	FALSE	TRUE	TRUE	3	2
A0A1U7QEB6	101831062	Pdcd1	TRUE	TRUE	PDCD1	Q15116	5133	1 - high confidence	TRUE	FALSE	TRUE	TRUE	4	2
A0A1U7QEC3	101827290	Taar5	FALSE	TRUE	TAAR5	O14804	9038		TRUE	FALSE	FALSE	TRUE	1	2
A0A1U7QEE0	101841368	LOC101841368	FALSE	TRUE	LOC101841368				FALSE	FALSE	FALSE	FALSE	0	1
A0A1U7QEF4	101826543	Kcng3	FALSE	TRUE	KCNG3	Q8TAE7	170850		FALSE	FALSE	FALSE	TRUE	0	2
A0A1U7QEF8	101827940	Abcg5	FALSE	TRUE	ABCG5	Q9H222	64240		TRUE	FALSE	FALSE	TRUE	1	2
A0A1U7QEG4	101829516	Vwc2l	FALSE	TRUE	VWC2L	B2RUY7	402117		FALSE	FALSE	FALSE	TRUE	0	2
A0A1U7QEH7	101837866	Ndc1	FALSE	TRUE	NDC1	Q9BTX1	55706		FALSE	FALSE	FALSE	TRUE	0	2
A0A1U7QEI2	101838676	Slc3a1	FALSE	TRUE	SLC3A1	Q07837	6519		TRUE	FALSE	FALSE	TRUE	1	2
A0A1U7QEI4	101823963	Iyd	FALSE	TRUE	IYD	Q6PHW0	389434		FALSE	FALSE	FALSE	TRUE	0	2
A0A1U7QEI6	101843332	LOC101843332	FALSE	TRUE	LOC101843332				FALSE	FALSE	FALSE	FALSE	0	1
A0A1U7QEI8	101840219	Ppp4c	FALSE	TRUE	PPP4C	P60510	5531		FALSE	FALSE	FALSE	TRUE	0	2
A0A1U7QEJ0	101838216	Fzd5	TRUE	TRUE	FZD5	Q13467	7855		TRUE	TRUE	TRUE	TRUE	4	2
A0A1U7QEJ8	101844815	C8a	FALSE	TRUE	C8A	P07357	731		FALSE	FALSE	FALSE	TRUE	0	2
A0A1U7QEK7	101828823	LOC101828823	FALSE	TRUE	LOC101828823				FALSE	FALSE	FALSE	FALSE	0	1
A0A1U7QEL0	101825474	Casp8	FALSE	TRUE	CASP8	Q14790	841		FALSE	FALSE	FALSE	TRUE	0	2
A0A1U7QEM0	101840568	Efnb2	FALSE	TRUE	EFNB2	P52799	1948	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
A0A1U7QEN4	101822588	Lrrc8c	FALSE	TRUE	LRRC8C	Q8TDW0	84230	2 - putative	FALSE	FALSE	FALSE	TRUE	1	2
A0A1U7QEN5	101828638	Il17a	TRUE	TRUE	IL17A	Q16552	3605		FALSE	TRUE	TRUE	TRUE	3	2
A0A1U7QEP2	101830476	LOC101830476	FALSE	TRUE	LOC101830476				FALSE	FALSE	FALSE	FALSE	0	1
A0A1U7QEP3	101825133	Abcg1	TRUE	TRUE	ABCG1	P45844	9619		FALSE	TRUE	TRUE	TRUE	3	2
A0A1U7QEP6	101832319	LOC101832319	FALSE	TRUE	LOC101832319				FALSE	FALSE	FALSE	FALSE	0	1
A0A1U7QEP9	101832978	Adgrf1	FALSE	TRUE	ADGRF1	Q5T601	266977	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
A0A1U7QEQ8	101831777	LOC101831777	FALSE	TRUE	LOC101831777				FALSE	FALSE	FALSE	FALSE	0	1
A0A1U7QER0	101825363	LOC101825363	FALSE	TRUE	LOC101825363				FALSE	FALSE	FALSE	FALSE	0	1
A0A1U7QER7	101827381	Slc6a12	FALSE	TRUE	SLC6A12	P48065	6539		TRUE	FALSE	FALSE	TRUE	1	2
A0A1U7QER8	101842626	LOC101842626	FALSE	TRUE	LOC101842626				FALSE	FALSE	FALSE	FALSE	0	1
A0A1U7QES0	101835894	LOC101835894	FALSE	TRUE	LOC101835894				FALSE	FALSE	FALSE	FALSE	0	1
A0A1U7QES3	101844470	Spg20	FALSE	TRUE	SPG20				FALSE	FALSE	FALSE	FALSE	0	1
A0A1U7QES4	101844288	Ptk7	FALSE	TRUE	PTK7	Q13308	5754	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
A0A1U7QES5	101839080	LOC101839080	FALSE	TRUE	LOC101839080				FALSE	FALSE	FALSE	FALSE	0	1
A0A1U7QET0	101840424	LOC101840424	FALSE	TRUE	LOC101840424				FALSE	FALSE	FALSE	FALSE	0	1
A0A1U7QET5	101842567	LOC101842567	FALSE	TRUE	LOC101842567				FALSE	FALSE	FALSE	FALSE	0	1
A0A1U7QEU0		LOC101844707	FALSE	TRUE	LOC101844707				FALSE	FALSE	FALSE	FALSE	0	1
A0A1U7QEU3	101830348	Pcdh18	FALSE	TRUE	PCDH18	Q9HCL0	54510	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
A0A1U7QEU5	101826316	LOC101826316	FALSE	TRUE	LOC101826316				FALSE	FALSE	FALSE	FALSE	0	1
A0A1U7QEW2	101824231	Hrh1	FALSE	TRUE	HRH1	P35367	3269		TRUE	FALSE	FALSE	TRUE	1	2
A0A1U7QEX0	101838065	Rtn4r	TRUE	TRUE	RTN4R	Q9BZR6	65078	1 - high confidence	TRUE	TRUE	TRUE	TRUE	5	2
A0A1U7QEY6	101834069	Cav3	FALSE	TRUE	CAV3	P56539	859		FALSE	TRUE	TRUE	TRUE	2	2
A0A1U7QEY9	101823304	Crkl	FALSE	TRUE	CRKL	P46109	1399		FALSE	FALSE	FALSE	TRUE	0	2
A0A1U7QEZ0	101835553	Grm7	FALSE	TRUE	GRM7	Q14831	2917		TRUE	FALSE	FALSE	TRUE	1	2
A0A1U7QF04	101827858	LOC101827858	FALSE	TRUE	LOC101827858				FALSE	FALSE	FALSE	FALSE	0	1
A0A1U7QF20	101843988	Gpr176	FALSE	TRUE	GPR176	Q14439	11245	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
A0A1U7QF22	101826785	Lims1	FALSE	TRUE	LIMS1	P48059	3987		FALSE	FALSE	FALSE	TRUE	0	2
A0A1U7QF23	101844460	Pcdh19	FALSE	TRUE	PCDH19	Q8TAB3	57526	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
A0A1U7QF24	101842173	LOC101842173	FALSE	TRUE	LOC101842173				FALSE	FALSE	FALSE	FALSE	0	1
A0A1U7QF41	101828413	Slc12a6	FALSE	TRUE	SLC12A6	Q9UHW9	9990	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
A0A1U7QF46	101830119	LOC101830119	FALSE	TRUE	LOC101830119				FALSE	FALSE	FALSE	FALSE	0	1
A0A1U7QF47	101823370	Pcdh17	FALSE	TRUE	PCDH17	O14917	27253	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
A0A1U7QF51	101831449	LOC101831449	FALSE	TRUE	LOC101831449				FALSE	FALSE	FALSE	FALSE	0	1
A0A1U7QF56	101832764	LOC101832764	FALSE	TRUE	LOC101832764				FALSE	FALSE	FALSE	FALSE	0	1
A0A1U7QF60	101834740	Arf4	FALSE	TRUE	ARF4	P18085	378		FALSE	FALSE	FALSE	TRUE	0	2
A0A1U7QF61	101834594	LOC101834594	FALSE	TRUE	LOC101834594				FALSE	FALSE	FALSE	FALSE	0	1
A0A1U7QF69	101838446	Kcna4	FALSE	TRUE	KCNA4	P22459	3739		FALSE	FALSE	FALSE	TRUE	0	2
A0A1U7QF80	101834953	Bicd2	FALSE	TRUE	BICD2	Q8TD16	23299		FALSE	FALSE	FALSE	TRUE	0	2
A0A1U7QF83	101835935	Gfra2	FALSE	TRUE	GFRA2	O00451	2675	1 - high confidence	TRUE	FALSE	TRUE	TRUE	3	2
A0A1U7QF87	101826980	LOC101826980	FALSE	TRUE	LOC101826980				FALSE	FALSE	FALSE	FALSE	0	1
A0A1U7QF95	101830883	Slc10a7	FALSE	TRUE	SLC10A7	Q0GE19	84068		FALSE	FALSE	FALSE	TRUE	0	2
A0A1U7QFA1	101842041	Cd83	TRUE	TRUE	CD83	Q01151	9308	1 - high confidence	TRUE	TRUE	TRUE	TRUE	5	2
A0A1U7QFB1	101823616	Tmem170b	FALSE	TRUE	TMEM170B	Q5T4T1	100113407		FALSE	FALSE	FALSE	TRUE	0	2
A0A1U7QFB3	101835896	Mapk8ip1	FALSE	TRUE	MAPK8IP1	Q9UQF2	9479		FALSE	FALSE	FALSE	TRUE	0	2
A0A1U7QFB5	101843505	Ntrk3	FALSE	TRUE	NTRK3	Q16288	4916	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
A0A1U7QFC1		Pcdh20	FALSE	TRUE	PCDH20	Q8N6Y1	64881	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
A0A1U7QFC3	101826587	Dsp	FALSE	TRUE	DSP	P15924	1832		FALSE	FALSE	FALSE	TRUE	0	2
A0A1U7QFC4	101839693	Chrm4	FALSE	TRUE	CHRM4	P08173	1132		TRUE	FALSE	FALSE	TRUE	1	2
A0A1U7QFC8	101841138	F2	TRUE	TRUE	F2	P00734	2147	1 - high confidence	FALSE	FALSE	FALSE	TRUE	2	2
A0A1U7QFD2	101842744	Pacsin3	FALSE	TRUE	PACSIN3	Q9UKS6	29763		FALSE	FALSE	FALSE	TRUE	0	2
A0A1U7QFD7	101823866	Rapsn	FALSE	TRUE	RAPSN	Q13702	5913		FALSE	FALSE	FALSE	TRUE	0	2
A0A1U7QFF2	101829123	LOC101829123	FALSE	TRUE	LOC101829123				FALSE	FALSE	FALSE	FALSE	0	1
A0A1U7QFF7	101831270	LOC101831270	FALSE	TRUE	LOC101831270				FALSE	FALSE	FALSE	FALSE	0	1
A0A1U7QFG2	101833109	LOC101833109	FALSE	TRUE	LOC101833109				FALSE	FALSE	FALSE	FALSE	0	1
A0A1U7QFG7	101834676	LOC101834676	FALSE	TRUE	LOC101834676				FALSE	FALSE	FALSE	FALSE	0	1
A0A1U7QFG8	101842534	LOC101842534	FALSE	TRUE	LOC101842534				FALSE	FALSE	FALSE	FALSE	0	1
A0A1U7QFG9	101827325	Mpp5	FALSE	TRUE	MPP5	Q8N3R9	64398		FALSE	FALSE	FALSE	TRUE	0	2
A0A1U7QFH4	101836247	LOC101836247	FALSE	TRUE	LOC101836247				FALSE	FALSE	FALSE	FALSE	0	1
A0A1U7QFH9	101830257	LOC101830257	FALSE	TRUE	LOC101830257				FALSE	FALSE	FALSE	FALSE	0	1
A0A1U7QFI0	101838098	LOC101838098	FALSE	TRUE	LOC101838098				FALSE	FALSE	FALSE	FALSE	0	1
A0A1U7QFI4	101840500	LOC101840500	FALSE	TRUE	LOC101840500				FALSE	FALSE	FALSE	FALSE	0	1
A0A1U7QFI9	101841849	LOC101841849	FALSE	TRUE	LOC101841849				FALSE	FALSE	FALSE	FALSE	0	1
A0A1U7QFJ4	101843179	LOC101843179	FALSE	TRUE	LOC101843179				FALSE	FALSE	FALSE	FALSE	0	1
A0A1U7QFJ8	101844779	LOC101844779	FALSE	TRUE	LOC101844779				FALSE	FALSE	FALSE	FALSE	0	1
A0A1U7QFJ9	101836883	Slc41a3	FALSE	TRUE	SLC41A3	Q96GZ6	54946		TRUE	FALSE	FALSE	TRUE	1	2
A0A1U7QFK2	101836729	P2ry12	FALSE	TRUE	P2RY12	Q9H244	64805		TRUE	FALSE	TRUE	TRUE	2	2
A0A1U7QFK5	101823511	LOC101823511	FALSE	TRUE	LOC101823511				FALSE	FALSE	FALSE	FALSE	0	1
A0A1U7QFK8	101839665	Rap2b	FALSE	TRUE	RAP2B	P61225	5912		FALSE	FALSE	FALSE	TRUE	0	2
A0A1U7QFL0	101825105	LOC101825105	FALSE	TRUE	LOC101825105				FALSE	FALSE	FALSE	FALSE	0	1
A0A1U7QFL5	101826678	LOC101826678	FALSE	TRUE	LOC101826678				FALSE	FALSE	FALSE	FALSE	0	1
A0A1U7QFM2	101829574	LOC101829574	FALSE	TRUE	LOC101829574				FALSE	FALSE	FALSE	FALSE	0	1
A0A1U7QFM7	101831450	LOC101831450	FALSE	TRUE	LOC101831450				FALSE	FALSE	FALSE	FALSE	0	1
A0A1U7QFN2	101832765	LOC101832765	FALSE	TRUE	LOC101832765				FALSE	FALSE	FALSE	FALSE	0	1
A0A1U7QFN7	101833267	Ptchd1	FALSE	TRUE	PTCHD1	Q96NR3	139411		TRUE	FALSE	FALSE	TRUE	1	2
A0A1U7QFN8	101834328	LOC101834328	FALSE	TRUE	LOC101834328				FALSE	FALSE	FALSE	FALSE	0	1
A0A1U7QFP2	101823442	Erlin2	FALSE	TRUE	ERLIN2	O94905	11160		FALSE	FALSE	FALSE	TRUE	0	2
A0A1U7QFP4	101835897	LOC101835897	FALSE	TRUE	LOC101835897				FALSE	FALSE	FALSE	FALSE	0	1
A0A1U7QFQ0	101837483	LOC101837483	FALSE	TRUE	LOC101837483				FALSE	FALSE	FALSE	FALSE	0	1
A0A1U7QFQ4	101829248	Ncf2	FALSE	TRUE	NCF2	P19878	4688		FALSE	FALSE	FALSE	TRUE	0	2
A0A1U7QFQ5	101838817	LOC101838817	FALSE	TRUE	LOC101838817				FALSE	FALSE	FALSE	FALSE	0	1
A0A1U7QFR0	101840426	LOC101840426	FALSE	TRUE	LOC101840426				FALSE	FALSE	FALSE	FALSE	0	1
A0A1U7QFS3	101824004	C9	FALSE	TRUE	C9	P02748	735		FALSE	FALSE	FALSE	TRUE	0	2
A0A1U7QFS7	101836085	Sgcz	FALSE	TRUE	SGCZ	Q96LD1	137868	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
A0A1U7QFU2	101827634	Nup35	FALSE	TRUE	NUP35	Q8NFH5	129401		FALSE	FALSE	FALSE	TRUE	0	2
A0A1U7QFU6	101834477	Gpr37	TRUE	TRUE	GPR37	O15354	2861		TRUE	FALSE	FALSE	TRUE	2	2
A0A1U7QFW3	101833034	Nfe2l2	FALSE	TRUE	NFE2L2	Q16236	4780		FALSE	FALSE	FALSE	TRUE	0	2
A0A1U7QFX7	101833173	Sde2	FALSE	TRUE	SDE2	Q6IQ49	163859		FALSE	FALSE	FALSE	TRUE	0	2
A0A1U7QFY5	101826097	Bcar1	FALSE	TRUE	BCAR1				FALSE	FALSE	FALSE	FALSE	0	1
