Gene Name	UniProt	GeneID	GO cell surface	GO plasma membrane	Gene Name - human	UniProt - human	GeneID - human	CSPA category	Surfaceome	CRISPR	GO cell surface - human	GO plasma membrane - human	Num cell surface evidence	Num plasma membrane evidence
LOC101825100	A0A1U7QC78	101825100	FALSE	TRUE	LOC101825100				FALSE	FALSE	FALSE	FALSE	0	1
LOC101825207	A0A1U7QC80	101825207	FALSE	TRUE	LOC101825207				FALSE	FALSE	FALSE	FALSE	0	1
LOC101826932	A0A1U7QC82	101826932	FALSE	TRUE	LOC101826932				FALSE	FALSE	FALSE	FALSE	0	1
Lrrtm3	A0A1U7QC85	101835494	FALSE	TRUE	LRRTM3	Q86VH5	347731		TRUE	FALSE	FALSE	TRUE	1	2
LOC101832763	A0A1U7QC89	101832763	FALSE	TRUE	LOC101832763				FALSE	FALSE	FALSE	FALSE	0	1
LOC101838814	A0A1U7QC93	101838814	FALSE	TRUE	LOC101838814				FALSE	FALSE	FALSE	FALSE	0	1
LOC101840147	A0A1U7QC97	101840147	FALSE	TRUE	LOC101840147				FALSE	FALSE	FALSE	FALSE	0	1
LOC101842300	A0A1U7QCA1	101842300	FALSE	TRUE	LOC101842300				FALSE	FALSE	FALSE	FALSE	0	1
LOC101844433	A0A1U7QCA3	101844433	FALSE	TRUE	LOC101844433				FALSE	FALSE	FALSE	FALSE	0	1
Gjd3	A0A1U7QCA6	101826720	FALSE	TRUE	GJD3	Q8N144	125111		FALSE	TRUE	TRUE	TRUE	2	2
LOC101825278	A0A1U7QCA7	101825278	FALSE	TRUE	LOC101825278				FALSE	FALSE	FALSE	FALSE	0	1
LOC101829422	A0A1U7QCB5	101829422	FALSE	TRUE	LOC101829422				FALSE	FALSE	FALSE	FALSE	0	1
LOC101831563	A0A1U7QCC0	101831563	FALSE	TRUE	LOC101831563				FALSE	FALSE	FALSE	FALSE	0	1
LOC101833054	A0A1U7QCC5	101833054	FALSE	TRUE	LOC101833054				FALSE	FALSE	FALSE	FALSE	0	1
LOC101835057	A0A1U7QCD1	101835057	FALSE	TRUE	LOC101835057				FALSE	FALSE	FALSE	FALSE	0	1
LOC101836880	A0A1U7QCD7	101836880	FALSE	TRUE	LOC101836880				FALSE	FALSE	FALSE	FALSE	0	1
LOC101838746	A0A1U7QCE2	101838746	FALSE	TRUE	LOC101838746				FALSE	FALSE	FALSE	FALSE	0	1
Kcnk1	A0A1U7QCE6	101829657	FALSE	TRUE	KCNK1	O00180	3775		FALSE	FALSE	FALSE	TRUE	0	2
LOC101840085	A0A1U7QCE9;A0A3Q0CNT8	101840085	FALSE	TRUE	LOC101840085				FALSE	FALSE	FALSE	FALSE	0	1
LOC101841440	A0A1U7QCF5	101841440	FALSE	TRUE	LOC101841440				FALSE	FALSE	FALSE	FALSE	0	1
Tmc1	A0A1U7QCF8	101832405	FALSE	TRUE	TMC1	Q8TDI8	117531		FALSE	FALSE	TRUE	TRUE	1	2
LOC101843041	A0A1U7QCG0	101843041	FALSE	TRUE	LOC101843041				FALSE	FALSE	FALSE	FALSE	0	1
Cog3	A0A1U7QCH0	101831220	FALSE	TRUE	COG3	Q96JB2	83548		FALSE	FALSE	FALSE	TRUE	0	2
LOC101842731	A0A1U7QCH4	101842731	FALSE	TRUE	LOC101842731				FALSE	FALSE	FALSE	FALSE	0	1
Vamp8	A0A1U7QCH5	101823742	FALSE	TRUE	VAMP8	Q9BV40	8673		FALSE	TRUE	FALSE	TRUE	1	2
Pou2f3	A0A1U7QCH7	101825469	FALSE	TRUE	POU2F3	Q9UKI9	25833		FALSE	FALSE	FALSE	TRUE	0	2
Mcam	A0A1U7QCI1;A0A1U8BXF0	101828096	TRUE	TRUE	MCAM	P43121	4162	1 - high confidence	TRUE	TRUE	TRUE	TRUE	5	2
Itm2b	A0A1U7QCI2;A0A3Q0CL82	101834716	FALSE	TRUE	ITM2B	Q9Y287	9445	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
Slitrk3	A0A1U7QCJ0	101824359	FALSE	TRUE	SLITRK3	O94933	22865	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
Slc12a6	A0A1U7QCK2;A0A1U7QF41;A0A1U8CAR5;A0A1U8CLY5	101828413	FALSE	TRUE	SLC12A6	Q9UHW9	9990	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
LOC101829847	A0A1U7QCK7	101829847	FALSE	TRUE	LOC101829847				FALSE	FALSE	FALSE	FALSE	0	1
Il10ra	A0A1U7QCL0;A0A3Q0CPD4	101838397	FALSE	TRUE	IL10RA	Q13651	3587	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
LOC101831186	A0A1U7QCL2	101831186	FALSE	TRUE	LOC101831186				FALSE	FALSE	FALSE	FALSE	0	1
Fgb	A0A1U7QCL5	101833425	TRUE	TRUE	FGB	P02675	2244	1 - high confidence	FALSE	TRUE	TRUE	TRUE	4	2
LOC101832506	A0A1U7QCL7	101832506	FALSE	TRUE	LOC101832506				FALSE	FALSE	FALSE	FALSE	0	1
LOC101834063	A0A1U7QCM2	101834063	FALSE	TRUE	LOC101834063				FALSE	FALSE	FALSE	FALSE	0	1
Htr3b	A0A1U7QCM8	101823010	TRUE	TRUE	HTR3B	O95264	9177		TRUE	FALSE	TRUE	TRUE	3	2
Arl4a	A0A1U7QCN5	101824801	FALSE	TRUE	ARL4A	P40617	10124		FALSE	FALSE	FALSE	TRUE	0	2
Slc26a4	A0A1U7QCQ1	101832034	FALSE	TRUE	SLC26A4	O43511	5172		TRUE	FALSE	FALSE	TRUE	1	2
Prkar2b	A0A1U7QCQ5	101833519	FALSE	TRUE	PRKAR2B	P31323	5577		FALSE	FALSE	FALSE	TRUE	0	2
Cd82	A0A1U7QCS1	101833891	FALSE	TRUE	CD82	P27701	3732	2 - putative	TRUE	FALSE	FALSE	TRUE	2	2
Sorcs3	A0A1U7QCS5	101842296	FALSE	TRUE	SORCS3	Q9UPU3	22986		TRUE	FALSE	FALSE	TRUE	1	2
Antxr1	A0A1U7QCT3	101827585	TRUE	TRUE	ANTXR1	Q9H6X2	84168	1 - high confidence	TRUE	FALSE	TRUE	TRUE	4	2
Hcn4	A0A1U7QCU6	101833056	FALSE	TRUE	HCN4	Q9Y3Q4	10021		FALSE	FALSE	FALSE	TRUE	0	2
LOC101828856	A0A1U7QCW7	101828856	FALSE	TRUE	LOC101828856				FALSE	FALSE	FALSE	FALSE	0	1
LOC101831008	A0A1U7QCX2	101831008	FALSE	TRUE	LOC101831008				FALSE	FALSE	FALSE	FALSE	0	1
Fat4	A0A1U7QCX6	101833146	FALSE	TRUE	FAT4	Q6V0I7	79633	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
LOC101832842	A0A1U7QCX7	101832842	FALSE	TRUE	LOC101832842				FALSE	FALSE	FALSE	FALSE	0	1
LOC101834413	A0A1U7QCY2		FALSE	TRUE	LOC101834413				FALSE	FALSE	FALSE	FALSE	0	1
LOC101835984	A0A1U7QCY7	101835984	FALSE	TRUE	LOC101835984				FALSE	FALSE	FALSE	FALSE	0	1
LOC101836119	A0A1U7QCZ2	101836119	FALSE	TRUE	LOC101836119				FALSE	FALSE	FALSE	FALSE	0	1
LOC101837562	A0A1U7QCZ3	101837562	FALSE	TRUE	LOC101837562				FALSE	FALSE	FALSE	FALSE	0	1
LOC101840227	A0A1U7QCZ7		FALSE	TRUE	LOC101840227				FALSE	FALSE	FALSE	FALSE	0	1
Zmat3	A0A1U7QCZ9;A0A3Q0CPH6	101843934	FALSE	TRUE	ZMAT3	Q9HA38	64393		FALSE	FALSE	FALSE	TRUE	0	2
LOC101841581	A0A1U7QD02	101841581	FALSE	TRUE	LOC101841581				FALSE	FALSE	FALSE	FALSE	0	1
LOC101842919	A0A1U7QD06	101842919	FALSE	TRUE	LOC101842919				FALSE	FALSE	FALSE	FALSE	0	1
LOC101844512	A0A1U7QD13	101844512	FALSE	TRUE	LOC101844512				FALSE	FALSE	FALSE	FALSE	0	1
LOC101823242	A0A1U7QD20	101823242	FALSE	TRUE	LOC101823242				FALSE	FALSE	FALSE	FALSE	0	1
Slc14a1	A0A1U7QD22;A0A1U8C1W9;A0A3Q0CW69	101835431	FALSE	TRUE	SLC14A1	Q13336	6563	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
LOC101824842	A0A1U7QD26		FALSE	TRUE	LOC101824842				FALSE	FALSE	FALSE	FALSE	0	1
LOC101837531	A0A1U7QD27	101837531	FALSE	TRUE	LOC101837531				FALSE	FALSE	FALSE	FALSE	0	1
LOC101826419	A0A1U7QD32	101826419	FALSE	TRUE	LOC101826419				FALSE	FALSE	FALSE	FALSE	0	1
LOC101831187	A0A1U7QD43	101831187	FALSE	TRUE	LOC101831187				FALSE	FALSE	FALSE	FALSE	0	1
LOC101832507	A0A1U7QD49	101832507	FALSE	TRUE	LOC101832507				FALSE	FALSE	FALSE	FALSE	0	1
LOC101834065	A0A1U7QD54	101834065	FALSE	TRUE	LOC101834065				FALSE	FALSE	FALSE	FALSE	0	1
LOC101835643	A0A1U7QD61;A0A3Q0D8U8	101835643	FALSE	TRUE	LOC101835643				FALSE	FALSE	FALSE	FALSE	0	1
Slc19a2	A0A1U7QD62	101828009	FALSE	TRUE	SLC19A2	O60779	10560	2 - putative	TRUE	FALSE	FALSE	TRUE	2	2
LOC101837209	A0A1U7QD67	101837209	FALSE	TRUE	LOC101837209				FALSE	FALSE	FALSE	FALSE	0	1
LOC101838541	A0A1U7QD72	101838541	FALSE	TRUE	LOC101838541				FALSE	FALSE	FALSE	FALSE	0	1
Kcnd3	A0A1U7QD78;A0A1U7QPN6	101840382	FALSE	TRUE	KCND3	Q9UK17	3752		FALSE	FALSE	FALSE	TRUE	0	2
Jak2	A0A1U7QD80	101831977	FALSE	TRUE	JAK2	O60674	3717		FALSE	FALSE	FALSE	TRUE	0	2
Aplnr	A0A1U7QD83	101841505	FALSE	TRUE	APLNR	P35414	187	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
Uap1	A0A1U7QD94;A0A1U7QNU3;A0A1U7QRG5	101841977	FALSE	TRUE	UAP1	Q16222	6675		FALSE	FALSE	FALSE	TRUE	0	2
Exoc7	A0A1U7QDA6;A0A1U7QL78;A0A1U7QNQ0;A0A1U8BZS6	101835576	FALSE	TRUE	EXOC7	Q9UPT5	23265		FALSE	FALSE	FALSE	TRUE	0	2
Znf804a	A0A1U7QDA8	101827376	FALSE	TRUE	ZNF804A	Q7Z570	91752		FALSE	FALSE	FALSE	TRUE	0	2
LOC101826744	A0A1U7QDC3	101826744	FALSE	TRUE	LOC101826744				FALSE	FALSE	FALSE	FALSE	0	1
LOC101828319	A0A1U7QDC7	101828319	FALSE	TRUE	LOC101828319				FALSE	FALSE	FALSE	FALSE	0	1
LOC101830734	A0A1U7QDD3	101830734	FALSE	TRUE	LOC101830734				FALSE	FALSE	FALSE	FALSE	0	1
LOC101832317	A0A1U7QDD8	101832317	FALSE	TRUE	LOC101832317				FALSE	FALSE	FALSE	FALSE	0	1
LOC101833629	A0A1U7QDE3	101833629	FALSE	TRUE	LOC101833629				FALSE	FALSE	FALSE	FALSE	0	1
Adcy5	A0A1U7QDF5	101827234	FALSE	TRUE	ADCY5	O95622	111		TRUE	FALSE	FALSE	TRUE	1	2
Plp1	A0A1U7QDF6;A0A1U7QPW5	101834908	FALSE	TRUE	PLP1	P60201	5354		TRUE	FALSE	FALSE	TRUE	1	2
LOC101841632	A0A1U7QDH5	101841632	FALSE	TRUE	LOC101841632				FALSE	FALSE	FALSE	FALSE	0	1
Hbegf	A0A1U7QDH9	101831451	TRUE	TRUE	HBEGF	Q99075	1839		TRUE	TRUE	TRUE	TRUE	4	2
LOC101843499	A0A1U7QDI0	101843499	FALSE	TRUE	LOC101843499				FALSE	FALSE	FALSE	FALSE	0	1
Cacng4	A0A1U7QDI1	101838044	FALSE	TRUE	CACNG4	Q9UBN1	27092		TRUE	FALSE	TRUE	TRUE	2	2
Gng3	A0A1U7QDI2	101825356	FALSE	TRUE	GNG3	P63215	2785		FALSE	FALSE	FALSE	TRUE	0	2
LOC101822492	A0A1U7QDI5	101822492	FALSE	TRUE	LOC101822492				FALSE	FALSE	FALSE	FALSE	0	1
Ctnna1	A0A1U7QDJ2	101837296	FALSE	TRUE	CTNNA1	P35221	1495		FALSE	FALSE	FALSE	TRUE	0	2
Slc22a8	A0A1U7QDJ4	101829381	FALSE	TRUE	SLC22A8	Q8TCC7	9376		TRUE	FALSE	FALSE	TRUE	1	2
Epha3	A0A1U7QDJ5;A0A1U7QQ03	101825678	FALSE	TRUE	EPHA3	P29320	2042	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
Scn4a	A0A1U7QDJ6	101842866	FALSE	TRUE	SCN4A	P35499	6329		TRUE	FALSE	FALSE	TRUE	1	2
Kcnk4	A0A1U7QDL2	101836569	FALSE	TRUE	KCNK4	Q9NYG8	50801		FALSE	FALSE	FALSE	TRUE	0	2
Dsg3	A0A1U7QDN2;A0A3Q0D8D7	101831275	FALSE	TRUE	DSG3	P32926	1830		TRUE	FALSE	FALSE	TRUE	1	2
Slc4a1	A0A1U7QDP3	101841707	FALSE	TRUE	SLC4A1	P02730	6521		TRUE	FALSE	FALSE	TRUE	1	2
Itga2b	A0A1U7QDP6;A0A3Q0CQI3	101843208	TRUE	TRUE	ITGA2B	P08514	3674	1 - high confidence	TRUE	TRUE	TRUE	TRUE	5	2
LOC101834292	A0A1U7QDQ1	101834292	FALSE	TRUE	LOC101834292				FALSE	FALSE	FALSE	FALSE	0	1
Cltc	A0A1U7QDR7;A0A1U8CDB7	101822493	FALSE	TRUE	CLTC	Q00610	1213	3 - unspecific	FALSE	TRUE	FALSE	TRUE	2	2
Ca4	A0A1U7QDT3	101826722	TRUE	TRUE	CA4	P22748	762		TRUE	TRUE	TRUE	TRUE	4	2
Asic2	A0A1U7QDW9;A0A1U7QQB9;A0A1U8CE29	101839927	FALSE	TRUE	ASIC2	Q16515	40		FALSE	FALSE	FALSE	TRUE	0	2
Acy3	A0A1U7QDX7	101832500	FALSE	TRUE	ACY3	Q96HD9	91703		FALSE	FALSE	FALSE	TRUE	0	2
Lrp5	A0A1U7QDY2	101834231	FALSE	TRUE	LRP5	O75197	4041	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
Fadd	A0A1U7QDZ8	101839512	FALSE	TRUE	FADD	Q13158	8772		FALSE	FALSE	FALSE	TRUE	0	2
Shank2	A0A1U7QE03;A0A3Q0CKA1;A0A3Q0CQP9;A0A3Q0CQQ2;A0A3Q0CQQ6;A0A3Q0CQQ8;A0A3Q0CQR6;A0A3Q0CR07;A0A3Q0CSL6	101840700	FALSE	TRUE	SHANK2	Q9UPX8	22941		FALSE	FALSE	FALSE	TRUE	0	2
LOC101834718	A0A1U7QE10	101834718	FALSE	TRUE	LOC101834718				FALSE	FALSE	FALSE	FALSE	0	1
Cd81	A0A1U7QE11	101822794	FALSE	TRUE	CD81	P60033	975		FALSE	FALSE	FALSE	TRUE	0	2
LOC101837328	A0A1U7QE27;A0A1U8BVN0;A0A3Q0CT66;A0A3Q0CTA5;A0A3Q0CTK9	101837328	TRUE	TRUE	LOC101837328				FALSE	FALSE	FALSE	FALSE	1	1
Gabrb2	A0A1U7QE51	101824428	FALSE	TRUE	GABRB2	P47870	2561		TRUE	FALSE	FALSE	TRUE	1	2
Drd4	A0A1U7QE53;A0A3Q0CTK4	101837477	FALSE	TRUE	DRD4	P21917	1815		TRUE	FALSE	FALSE	TRUE	1	2
Ccdc88a	A0A1U7QE56;A0A1U8BZS7;A0A1U8C0F3;A0A3Q0CQU0	101823462	FALSE	TRUE	CCDC88A	Q3V6T2	55704		FALSE	FALSE	FALSE	TRUE	0	2
LOC101844776	A0A1U7QE74	101844776	FALSE	TRUE	LOC101844776				FALSE	FALSE	FALSE	FALSE	0	1
Egfr	A0A1U7QE91;A0A1U8BSJ9;A0A3Q0CK49	101838749	TRUE	TRUE	EGFR	P00533	1956	1 - high confidence	TRUE	FALSE	TRUE	TRUE	4	2
Cldn18	A0A1U7QE95;A0A1U7QPT6	101826096	FALSE	TRUE	CLDN18	P56856	51208		TRUE	FALSE	FALSE	TRUE	1	2
Pja2	A0A1U7QEA7;A0A1U8C680	101827425	FALSE	TRUE	PJA2	O43164	9867		FALSE	FALSE	FALSE	TRUE	0	2
Slco2a1	A0A1U7QEA9	101831573	FALSE	TRUE	SLCO2A1	Q92959	6578	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
Pdcd1	A0A1U7QEB6	101831062	TRUE	TRUE	PDCD1	Q15116	5133	1 - high confidence	TRUE	FALSE	TRUE	TRUE	4	2
Taar5	A0A1U7QEC3	101827290	FALSE	TRUE	TAAR5	O14804	9038		TRUE	FALSE	FALSE	TRUE	1	2
LOC101841368	A0A1U7QEE0	101841368	FALSE	TRUE	LOC101841368				FALSE	FALSE	FALSE	FALSE	0	1
Kcng3	A0A1U7QEF4	101826543	FALSE	TRUE	KCNG3	Q8TAE7	170850		FALSE	FALSE	FALSE	TRUE	0	2
Abcg5	A0A1U7QEF8	101827940	FALSE	TRUE	ABCG5	Q9H222	64240		TRUE	FALSE	FALSE	TRUE	1	2
Vwc2l	A0A1U7QEG4	101829516	FALSE	TRUE	VWC2L	B2RUY7	402117		FALSE	FALSE	FALSE	TRUE	0	2
Ndc1	A0A1U7QEH7	101837866	FALSE	TRUE	NDC1	Q9BTX1	55706		FALSE	FALSE	FALSE	TRUE	0	2
Slc3a1	A0A1U7QEI2	101838676	FALSE	TRUE	SLC3A1	Q07837	6519		TRUE	FALSE	FALSE	TRUE	1	2
Iyd	A0A1U7QEI4	101823963	FALSE	TRUE	IYD	Q6PHW0	389434		FALSE	FALSE	FALSE	TRUE	0	2
LOC101843332	A0A1U7QEI6	101843332	FALSE	TRUE	LOC101843332				FALSE	FALSE	FALSE	FALSE	0	1
Ppp4c	A0A1U7QEI8	101840219	FALSE	TRUE	PPP4C	P60510	5531		FALSE	FALSE	FALSE	TRUE	0	2
Fzd5	A0A1U7QEJ0	101838216	TRUE	TRUE	FZD5	Q13467	7855		TRUE	TRUE	TRUE	TRUE	4	2
C8a	A0A1U7QEJ8	101844815	FALSE	TRUE	C8A	P07357	731		FALSE	FALSE	FALSE	TRUE	0	2
LOC101828823	A0A1U7QEK7	101828823	FALSE	TRUE	LOC101828823				FALSE	FALSE	FALSE	FALSE	0	1
Casp8	A0A1U7QEL0;A0A1U8C0K2	101825474	FALSE	TRUE	CASP8	Q14790	841		FALSE	FALSE	FALSE	TRUE	0	2
Efnb2	A0A1U7QEM0	101840568	FALSE	TRUE	EFNB2	P52799	1948	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
Lrrc8c	A0A1U7QEN4;A0A1U8CE62;A0A3Q0D1E8;A0A3Q0D2G1;A0A3Q0D2Y2	101822588	FALSE	TRUE	LRRC8C	Q8TDW0	84230	2 - putative	FALSE	FALSE	FALSE	TRUE	1	2
Il17a	A0A1U7QEN5	101828638	TRUE	TRUE	IL17A	Q16552	3605		FALSE	TRUE	TRUE	TRUE	3	2
LOC101830476	A0A1U7QEP2	101830476	FALSE	TRUE	LOC101830476				FALSE	FALSE	FALSE	FALSE	0	1
Abcg1	A0A1U7QEP3;A0A3Q0CR09;A0A3Q0CR13;A0A3Q0CRC9	101825133	TRUE	TRUE	ABCG1	P45844	9619		FALSE	TRUE	TRUE	TRUE	3	2
LOC101832319	A0A1U7QEP6	101832319	FALSE	TRUE	LOC101832319				FALSE	FALSE	FALSE	FALSE	0	1
Adgrf1	A0A1U7QEP9;A0A1U8C4E7;A0A3Q0CNL0;A0A3Q0CVI3	101832978	FALSE	TRUE	ADGRF1	Q5T601	266977	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
LOC101831777	A0A1U7QEQ8	101831777	FALSE	TRUE	LOC101831777				FALSE	FALSE	FALSE	FALSE	0	1
LOC101825363	A0A1U7QER0	101825363	FALSE	TRUE	LOC101825363				FALSE	FALSE	FALSE	FALSE	0	1
Slc6a12	A0A1U7QER7;A0A1U8BRP7	101827381	FALSE	TRUE	SLC6A12	P48065	6539		TRUE	FALSE	FALSE	TRUE	1	2
LOC101842626	A0A1U7QER8	101842626	FALSE	TRUE	LOC101842626				FALSE	FALSE	FALSE	FALSE	0	1
LOC101835894	A0A1U7QES0	101835894	FALSE	TRUE	LOC101835894				FALSE	FALSE	FALSE	FALSE	0	1
Spg20	A0A1U7QES3;A0A1U8CEC4	101844470	FALSE	TRUE	SPG20				FALSE	FALSE	FALSE	FALSE	0	1
Ptk7	A0A1U7QES4	101844288	FALSE	TRUE	PTK7	Q13308	5754	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
LOC101839080	A0A1U7QES5	101839080	FALSE	TRUE	LOC101839080				FALSE	FALSE	FALSE	FALSE	0	1
LOC101840424	A0A1U7QET0	101840424	FALSE	TRUE	LOC101840424				FALSE	FALSE	FALSE	FALSE	0	1
LOC101842567	A0A1U7QET5	101842567	FALSE	TRUE	LOC101842567				FALSE	FALSE	FALSE	FALSE	0	1
LOC101844707	A0A1U7QEU0		FALSE	TRUE	LOC101844707				FALSE	FALSE	FALSE	FALSE	0	1
Pcdh18	A0A1U7QEU3;A0A1U7QND7	101830348	FALSE	TRUE	PCDH18	Q9HCL0	54510	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
LOC101826316	A0A1U7QEU5	101826316	FALSE	TRUE	LOC101826316				FALSE	FALSE	FALSE	FALSE	0	1
Hrh1	A0A1U7QEW2	101824231	FALSE	TRUE	HRH1	P35367	3269		TRUE	FALSE	FALSE	TRUE	1	2
Rtn4r	A0A1U7QEX0	101838065	TRUE	TRUE	RTN4R	Q9BZR6	65078	1 - high confidence	TRUE	TRUE	TRUE	TRUE	5	2
Cav3	A0A1U7QEY6	101834069	FALSE	TRUE	CAV3	P56539	859		FALSE	TRUE	TRUE	TRUE	2	2
Crkl	A0A1U7QEY9	101823304	FALSE	TRUE	CRKL	P46109	1399		FALSE	FALSE	FALSE	TRUE	0	2
Grm7	A0A1U7QEZ0;A0A1U8BEG4	101835553	FALSE	TRUE	GRM7	Q14831	2917		TRUE	FALSE	FALSE	TRUE	1	2
LOC101827858	A0A1U7QF04	101827858	FALSE	TRUE	LOC101827858				FALSE	FALSE	FALSE	FALSE	0	1
Gpr176	A0A1U7QF20;A0A1U8C213	101843988	FALSE	TRUE	GPR176	Q14439	11245	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
Lims1	A0A1U7QF22;A0A1U8BPL5;A0A1U8BPX1;A0A3Q0CRI5;A0A3Q0CRU6;A0A3Q0CTA3	101826785	FALSE	TRUE	LIMS1	P48059	3987		FALSE	FALSE	FALSE	TRUE	0	2
LOC101842173	A0A1U7QF24	101842173	FALSE	TRUE	LOC101842173				FALSE	FALSE	FALSE	FALSE	0	1
LOC101830119	A0A1U7QF46	101830119	FALSE	TRUE	LOC101830119				FALSE	FALSE	FALSE	FALSE	0	1
Pcdh17	A0A1U7QF47;A0A1U8BQM1;A0A3Q0CRJ6	101823370	FALSE	TRUE	PCDH17	O14917	27253	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
LOC101831449	A0A1U7QF51	101831449	FALSE	TRUE	LOC101831449				FALSE	FALSE	FALSE	FALSE	0	1
Colq	A0A1U7QF55;A0A1U7QRJ6	101832382	FALSE	TRUE	COLQ	Q9Y215	8292		FALSE	FALSE	FALSE	TRUE	0	2
LOC101832764	A0A1U7QF56	101832764	FALSE	TRUE	LOC101832764				FALSE	FALSE	FALSE	FALSE	0	1
Arf4	A0A1U7QF60	101834740	FALSE	TRUE	ARF4	P18085	378		FALSE	FALSE	FALSE	TRUE	0	2
LOC101834594	A0A1U7QF61	101834594	FALSE	TRUE	LOC101834594				FALSE	FALSE	FALSE	FALSE	0	1
Kcna4	A0A1U7QF69	101838446	FALSE	TRUE	KCNA4	P22459	3739		FALSE	FALSE	FALSE	TRUE	0	2
Bicd2	A0A1U7QF80;A0A1U7QHR6	101834953	FALSE	TRUE	BICD2	Q8TD16	23299		FALSE	FALSE	FALSE	TRUE	0	2
LOC101826980	A0A1U7QF87	101826980	FALSE	TRUE	LOC101826980				FALSE	FALSE	FALSE	FALSE	0	1
Slc10a7	A0A1U7QF95;A0A1U8C4D5;A0A3Q0D409	101830883	FALSE	TRUE	SLC10A7	Q0GE19	84068		FALSE	FALSE	FALSE	TRUE	0	2
Cd83	A0A1U7QFA1;A0A1U8BES9	101842041	TRUE	TRUE	CD83	Q01151	9308	1 - high confidence	TRUE	TRUE	TRUE	TRUE	5	2
Tmem170b	A0A1U7QFB1	101823616	FALSE	TRUE	TMEM170B	Q5T4T1	100113407		FALSE	FALSE	FALSE	TRUE	0	2
Mapk8ip1	A0A1U7QFB3;A0A3Q0D3D4	101835896	FALSE	TRUE	MAPK8IP1	Q9UQF2	9479		FALSE	FALSE	FALSE	TRUE	0	2
Ntrk3	A0A1U7QFB5;A0A1U7QNV5;A0A1U7QZA9;A0A3Q0D429	101843505	FALSE	TRUE	NTRK3	Q16288	4916	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
Pcdh20	A0A1U7QFC1		FALSE	TRUE	PCDH20	Q8N6Y1	64881	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
Dsp	A0A1U7QFC3;A0A1U7QHV4	101826587	FALSE	TRUE	DSP	P15924	1832		FALSE	FALSE	FALSE	TRUE	0	2
Chrm4	A0A1U7QFC4	101839693	FALSE	TRUE	CHRM4	P08173	1132		TRUE	FALSE	FALSE	TRUE	1	2
F2	A0A1U7QFC8	101841138	TRUE	TRUE	F2	P00734	2147	1 - high confidence	FALSE	FALSE	FALSE	TRUE	2	2
Pacsin3	A0A1U7QFD2	101842744	FALSE	TRUE	PACSIN3	Q9UKS6	29763		FALSE	FALSE	FALSE	TRUE	0	2
Rapsn	A0A1U7QFD7;A0A3Q0CZR9;A0A3Q0D445	101823866	FALSE	TRUE	RAPSN	Q13702	5913		FALSE	FALSE	FALSE	TRUE	0	2
LOC101829123	A0A1U7QFF2	101829123	FALSE	TRUE	LOC101829123				FALSE	FALSE	FALSE	FALSE	0	1
LOC101831270	A0A1U7QFF7	101831270	FALSE	TRUE	LOC101831270				FALSE	FALSE	FALSE	FALSE	0	1
LOC101833109	A0A1U7QFG2	101833109	FALSE	TRUE	LOC101833109				FALSE	FALSE	FALSE	FALSE	0	1
LOC101834676	A0A1U7QFG7	101834676	FALSE	TRUE	LOC101834676				FALSE	FALSE	FALSE	FALSE	0	1
LOC101842534	A0A1U7QFG8	101842534	FALSE	TRUE	LOC101842534				FALSE	FALSE	FALSE	FALSE	0	1
Mpp5	A0A1U7QFG9;A0A1U8BXL1	101827325	FALSE	TRUE	MPP5	Q8N3R9	64398		FALSE	FALSE	FALSE	TRUE	0	2
LOC101836247	A0A1U7QFH4	101836247	FALSE	TRUE	LOC101836247				FALSE	FALSE	FALSE	FALSE	0	1
LOC101830257	A0A1U7QFH9	101830257	FALSE	TRUE	LOC101830257				FALSE	FALSE	FALSE	FALSE	0	1
LOC101838098	A0A1U7QFI0	101838098	FALSE	TRUE	LOC101838098				FALSE	FALSE	FALSE	FALSE	0	1
LOC101840500	A0A1U7QFI4	101840500	FALSE	TRUE	LOC101840500				FALSE	FALSE	FALSE	FALSE	0	1
LOC101841849	A0A1U7QFI9	101841849	FALSE	TRUE	LOC101841849				FALSE	FALSE	FALSE	FALSE	0	1
LOC101843179	A0A1U7QFJ4	101843179	FALSE	TRUE	LOC101843179				FALSE	FALSE	FALSE	FALSE	0	1
LOC101844779	A0A1U7QFJ8	101844779	FALSE	TRUE	LOC101844779				FALSE	FALSE	FALSE	FALSE	0	1
